{'gpu': {'device_ids': [0], 'distributed': True, 'main_device': 0}, 'data': {'traffic_file': 'data/PEMS08/PEMS08.npz', 'train_ratio': 0.6, 'val_ratio': 0.2, 'test_ratio': 0.2, 'batch_size': 32}, 'model': {'input_dim': 3, 'P': 12, 'Q': 12, 'T': 288, 'L': 1, 'K': 8, 'd': 32, 'embed_dim': 64, 'skip_dim': 256, 'lape_dim': 64}, 'training': {'max_epoch': 1500, 'patience': 50, 'learning_rate': 0.001, 'clip_grad': 5, 'loss_func': 'mse', 'use_temporal_weighting': False, 'temporal_weight_scheme': 'progressive', 'use_cosine_annealing': True, 'lr_decay': False, 'lr_decay_rate': 0.3, 'lr_decay_step': '5,20,40,70', 'step_size': 100, 'gamma': 0.9, 'weight_decay': 0.0002, 'dropout': 0.1, 'warmup_epochs': 50}, 'logging': {'log_dir': './logs', 'tensorboard_dir': './runLog/mpgat', 'verbose': 1}, 'saving': {'model_dir': './saved_models', 'save_best': True}, 'misc': {'seed': 42, 'time_slot': 5, 'use_amp': False}}
train	x: (10714, 12, 170, 3), y: (10714, 12, 170, 3)
eval	x: (3571, 12, 170, 3), y: (3571, 12, 170, 3)
test	x: (3571, 12, 170, 3), y: (3571, 12, 170, 3)
2025-12-31-00-11-03	Epoch 283	Train Loss = 673.08552, Val Loss = 1606.32293
2025-12-31-00-11-48	Epoch 284	Train Loss = 656.93474, Val Loss = 1661.86230
2025-12-31-00-12-33	Epoch 285	Train Loss = 667.93967, Val Loss = 1724.77416
2025-12-31-00-13-18	Epoch 286	Train Loss = 669.40362, Val Loss = 1595.69335
2025-12-31-00-14-03	Epoch 287	Train Loss = 674.57429, Val Loss = 1619.32037
2025-12-31-00-14-48	Epoch 288	Train Loss = 659.84344, Val Loss = 1605.22214
2025-12-31-00-15-33	Epoch 289	Train Loss = 662.44480, Val Loss = 1618.20388
2025-12-31-00-16-18	Epoch 290	Train Loss = 683.65356, Val Loss = 1662.68801
2025-12-31-00-17-03	Epoch 291	Train Loss = 670.87404, Val Loss = 1615.85738
2025-12-31-00-17-48	Epoch 292	Train Loss = 661.22219, Val Loss = 1604.37677
2025-12-31-00-18-34	Epoch 293	Train Loss = 675.21452, Val Loss = 1607.83790
2025-12-31-00-19-19	Epoch 294	Train Loss = 669.17263, Val Loss = 1593.91315
2025-12-31-00-20-04	Epoch 295	Train Loss = 666.88892, Val Loss = 1590.81585
2025-12-31-00-20-49	Epoch 296	Train Loss = 666.11395, Val Loss = 1659.68356
2025-12-31-00-21-34	Epoch 297	Train Loss = 692.48267, Val Loss = 1583.70248
2025-12-31-00-22-19	Epoch 298	Train Loss = 662.41665, Val Loss = 1626.87801
2025-12-31-00-23-04	Epoch 299	Train Loss = 680.08772, Val Loss = 1601.31437
2025-12-31-00-23-49	Epoch 300	Train Loss = 657.40059, Val Loss = 1608.91469
2025-12-31-00-24-34	Epoch 301	Train Loss = 692.08437, Val Loss = 1609.46603
2025-12-31-00-25-19	Epoch 302	Train Loss = 664.67108, Val Loss = 1656.10051
2025-12-31-00-26-04	Epoch 303	Train Loss = 670.55078, Val Loss = 1678.09814
2025-12-31-00-26-49	Epoch 304	Train Loss = 671.05204, Val Loss = 1588.67001
2025-12-31-00-27-34	Epoch 305	Train Loss = 666.50980, Val Loss = 1626.44782
Early stopping at epoch: 305
Best at epoch 255:
Train Loss = 684.15506
Train RMSE = 25.29569, MAE = 16.19354, MAPE = 0.11964
Val Loss = 1561.18371
Val RMSE = 39.36822, MAE = 19.24544, MAPE = 0.14603
Saved Model: ./saved_models/GMAN-PEMS08-2025-12-30-20-38-27.pt
--------- Test ---------
All Steps RMSE = 34.41541, MAE = 17.99131, MAPE = 0.12696
Step  1 RMSE = 33.34969, MAE = 16.30335, MAPE = 0.11594
Step  2 RMSE = 33.83505, MAE = 16.92141, MAPE = 0.12250
Step  3 RMSE = 34.01735, MAE = 17.50208, MAPE = 0.12221
Step  4 RMSE = 34.10855, MAE = 17.60196, MAPE = 0.11735
Step  5 RMSE = 34.18846, MAE = 17.73741, MAPE = 0.11722
Step  6 RMSE = 34.46651, MAE = 17.92933, MAPE = 0.12304
Step  7 RMSE = 34.61279, MAE = 18.13919, MAPE = 0.12602
Step  8 RMSE = 34.72158, MAE = 18.32961, MAPE = 0.12973
Step  9 RMSE = 34.77417, MAE = 18.57884, MAPE = 0.13920
Step 10 RMSE = 34.82138, MAE = 18.66661, MAPE = 0.13726
Step 11 RMSE = 34.99087, MAE = 18.99614, MAPE = 0.14338
Step 12 RMSE = 35.05579, MAE = 19.18987, MAPE = 0.12967

Inference time: 4.82 s
