{'gpu': {'device_ids': [0], 'distributed': True, 'main_device': 0}, 'data': {'traffic_file': 'data/PEMS08/PEMS08.npz', 'train_ratio': 0.6, 'val_ratio': 0.2, 'test_ratio': 0.2, 'batch_size': 32}, 'model': {'input_dim': 3, 'P': 12, 'Q': 12, 'T': 288, 'L': 1, 'K': 8, 'd': 16, 'embed_dim': 64, 'skip_dim': 128, 'lape_dim': 64}, 'training': {'max_epoch': 1500, 'patience': 50, 'learning_rate': 0.001, 'clip_grad': 5, 'loss_func': 'masked_mae', 'use_temporal_weighting': False, 'temporal_weight_scheme': 'progressive', 'use_cosine_annealing': True, 'lr_decay': False, 'lr_decay_rate': 0.3, 'lr_decay_step': '5,20,40,70', 'step_size': 100, 'gamma': 0.9, 'weight_decay': 0.0001, 'dropout': 0.1, 'warmup_epochs': 50}, 'logging': {'log_dir': './logs', 'tensorboard_dir': './runLog/mpgat', 'verbose': 1}, 'saving': {'model_dir': './saved_models', 'save_best': True}, 'misc': {'seed': 42, 'time_slot': 5, 'use_amp': False}}
train	x: (10714, 12, 170, 3), y: (10714, 12, 170, 3)
eval	x: (3571, 12, 170, 3), y: (3571, 12, 170, 3)
test	x: (3571, 12, 170, 3), y: (3571, 12, 170, 3)
2025-12-26-18-44-11	Epoch 290	Train Loss = 15.74936, Val Loss = 19.46086
2025-12-26-18-44-35	Epoch 291	Train Loss = 15.84460, Val Loss = 19.10181
2025-12-26-18-45-00	Epoch 292	Train Loss = 15.80003, Val Loss = 18.89053
2025-12-26-18-45-24	Epoch 293	Train Loss = 15.81596, Val Loss = 18.80222
2025-12-26-18-45-49	Epoch 294	Train Loss = 15.71048, Val Loss = 19.69065
2025-12-26-18-46-13	Epoch 295	Train Loss = 15.98335, Val Loss = 18.72538
2025-12-26-18-46-37	Epoch 296	Train Loss = 15.70421, Val Loss = 19.25452
2025-12-26-18-47-02	Epoch 297	Train Loss = 15.72610, Val Loss = 20.58468
2025-12-26-18-47-26	Epoch 298	Train Loss = 15.68467, Val Loss = 18.86466
2025-12-26-18-47-51	Epoch 299	Train Loss = 15.74707, Val Loss = 19.29601
2025-12-26-18-48-15	Epoch 300	Train Loss = 15.59402, Val Loss = 18.93161
2025-12-26-18-48-40	Epoch 301	Train Loss = 15.82524, Val Loss = 19.47510
2025-12-26-18-49-04	Epoch 302	Train Loss = 15.74677, Val Loss = 19.06591
2025-12-26-18-49-29	Epoch 303	Train Loss = 15.75223, Val Loss = 18.95139
2025-12-26-18-49-53	Epoch 304	Train Loss = 15.83285, Val Loss = 20.30010
2025-12-26-18-50-17	Epoch 305	Train Loss = 15.66621, Val Loss = 18.85147
2025-12-26-18-50-42	Epoch 306	Train Loss = 15.76602, Val Loss = 19.04874
2025-12-26-18-51-06	Epoch 307	Train Loss = 15.81522, Val Loss = 18.75901
2025-12-26-18-51-30	Epoch 308	Train Loss = 15.60033, Val Loss = 19.32802
2025-12-26-18-51-54	Epoch 309	Train Loss = 15.74766, Val Loss = 19.45724
2025-12-26-18-52-19	Epoch 310	Train Loss = 15.78895, Val Loss = 19.52428
2025-12-26-18-52-43	Epoch 311	Train Loss = 15.62993, Val Loss = 18.87303
2025-12-26-18-53-07	Epoch 312	Train Loss = 15.62354, Val Loss = 19.15269
2025-12-26-18-53-31	Epoch 313	Train Loss = 15.65641, Val Loss = 19.05222
2025-12-26-18-53-56	Epoch 314	Train Loss = 15.71113, Val Loss = 19.07990
Early stopping at epoch: 314
Best at epoch 264:
Train Loss = 15.83574
Train RMSE = 25.03238, MAE = 15.25182, MAPE = 10.21163
Val Loss = 18.64821
Val RMSE = 41.41413, MAE = 18.63433, MAPE = 12.36808
Saved Model: ./saved_models/GMAN-PEMS08-2025-12-26-16-45-59.pt
--------- Test ---------
All Steps RMSE = 35.79960, MAE = 17.35079, MAPE = 10.95928
Step  1 RMSE = 34.15226, MAE = 15.42831, MAPE = 9.79128
Step  2 RMSE = 34.75496, MAE = 16.09270, MAPE = 10.12050
Step  3 RMSE = 35.23534, MAE = 16.76562, MAPE = 10.59055
Step  4 RMSE = 35.57187, MAE = 17.02934, MAPE = 10.51541
Step  5 RMSE = 35.65727, MAE = 17.17478, MAPE = 10.83165
Step  6 RMSE = 35.90519, MAE = 17.37093, MAPE = 10.82087
Step  7 RMSE = 36.10768, MAE = 17.58874, MAPE = 10.94870
Step  8 RMSE = 36.18502, MAE = 17.78207, MAPE = 11.21785
Step  9 RMSE = 36.40134, MAE = 17.92311, MAPE = 11.18761
Step 10 RMSE = 36.26129, MAE = 18.00784, MAPE = 11.54346
Step 11 RMSE = 36.37841, MAE = 18.26398, MAPE = 11.85484
Step 12 RMSE = 36.89302, MAE = 18.78207, MAPE = 12.08875

Inference time: 3.22 s
