{'gpu': {'device_ids': [0], 'distributed': True, 'main_device': 0}, 'data': {'traffic_file': 'data/PEMS08/PEMS08.npz', 'train_ratio': 0.6, 'val_ratio': 0.2, 'test_ratio': 0.2, 'batch_size': 32}, 'model': {'input_dim': 3, 'P': 12, 'Q': 12, 'T': 288, 'L': 3, 'K': 8, 'd': 32, 'embed_dim': 64, 'skip_dim': 256, 'lape_dim': 64}, 'training': {'max_epoch': 1500, 'patience': 50, 'learning_rate': 0.002, 'clip_grad': 5, 'loss_func': 'masked_mae', 'use_temporal_weighting': False, 'temporal_weight_scheme': 'progressive', 'use_cosine_annealing': True, 'lr_decay': False, 'lr_decay_rate': 0.3, 'lr_decay_step': '5,20,40,70', 'step_size': 100, 'gamma': 0.9, 'weight_decay': 0.0001, 'dropout': 0.3, 'warmup_epochs': 50}, 'logging': {'log_dir': './logs', 'tensorboard_dir': './runLog/mpgat', 'verbose': 1}, 'saving': {'model_dir': './saved_models', 'save_best': True}, 'misc': {'seed': 42, 'time_slot': 5, 'use_amp': False}}
train	x: (10714, 12, 170, 3), y: (10714, 12, 170, 3)
eval	x: (3571, 12, 170, 3), y: (3571, 12, 170, 3)
test	x: (3571, 12, 170, 3), y: (3571, 12, 170, 3)
2026-01-08-23-50-22	Epoch 289	Train Loss = 0.09942, Val Loss = 0.12484
2026-01-08-23-52-27	Epoch 290	Train Loss = 0.09895, Val Loss = 0.12503
2026-01-08-23-54-33	Epoch 291	Train Loss = 0.09853, Val Loss = 0.12642
2026-01-08-23-56-38	Epoch 292	Train Loss = 0.09831, Val Loss = 0.12537
2026-01-08-23-58-43	Epoch 293	Train Loss = 0.09865, Val Loss = 0.12415
2026-01-09-00-00-48	Epoch 294	Train Loss = 0.09951, Val Loss = 0.12392
2026-01-09-00-02-54	Epoch 295	Train Loss = 0.09875, Val Loss = 0.12514
2026-01-09-00-04-59	Epoch 296	Train Loss = 0.09831, Val Loss = 0.12487
2026-01-09-00-07-04	Epoch 297	Train Loss = 0.09904, Val Loss = 0.12462
2026-01-09-00-09-10	Epoch 298	Train Loss = 0.09955, Val Loss = 0.12549
2026-01-09-00-11-15	Epoch 299	Train Loss = 0.09945, Val Loss = 0.12495
2026-01-09-00-13-20	Epoch 300	Train Loss = 0.10112, Val Loss = 0.12450
2026-01-09-00-15-25	Epoch 301	Train Loss = 0.10063, Val Loss = 0.12577
2026-01-09-00-17-31	Epoch 302	Train Loss = 0.09897, Val Loss = 0.12506
2026-01-09-00-19-36	Epoch 303	Train Loss = 0.09899, Val Loss = 0.12571
Early stopping at epoch: 303
Best at epoch 253:
Train Loss = 0.09878
Train RMSE = 271.51477, MAE = 230.37927, MAPE = 14441.41992
Val Loss = 0.12248
Val RMSE = 275.73102, MAE = 233.99413, MAPE = 11839.37988
Saved Model: ./saved_models/GMAN-PEMS08-2026-01-08-13-46-19.pt
--------- Test ---------
All Steps RMSE = 24.37011, MAE = 15.02283, MAPE = 8.70151
Step  1 RMSE = 20.13989, MAE = 12.83891, MAPE = 7.43990
Step  2 RMSE = 21.58611, MAE = 13.63035, MAPE = 7.85053
Step  3 RMSE = 22.57331, MAE = 14.14021, MAPE = 8.12740
Step  4 RMSE = 23.27955, MAE = 14.44254, MAPE = 8.27533
Step  5 RMSE = 23.87688, MAE = 14.72399, MAPE = 8.46363
Step  6 RMSE = 24.44603, MAE = 15.05844, MAPE = 8.69633
Step  7 RMSE = 24.94326, MAE = 15.46405, MAPE = 9.16769
Step  8 RMSE = 25.32229, MAE = 15.62651, MAPE = 9.18955
Step  9 RMSE = 25.81478, MAE = 15.84436, MAPE = 9.06483
Step 10 RMSE = 26.08821, MAE = 15.88677, MAPE = 9.13994
Step 11 RMSE = 26.56498, MAE = 16.13191, MAPE = 9.28001
Step 12 RMSE = 26.83220, MAE = 16.48595, MAPE = 9.72322

Inference time: 12.75 s
